,name,lastrevid,ores_prediction
4299,Liou Chen Kuang,1052006400,Start
4300,Lukanisman Awang Sauni,1099663583,Stub
4301,Rashid Maidin,1092905349,C
4302,Masidi Manjun,1102291819,C
4303,Masiung Banah,1112581071,Start
4304,N.K. Menon,1097999475,Start
4305,Mohamad Fazli Mohamad Salleh,1110532542,Stub
4306,Mohamad Noor Dawoo,1110532561,Stub
4307,Mohamad Zaim Abu Hassan,1110532586,Start
4308,Mohamad Zuraimi Razali,1110019509,Stub
4309,Mohd Osman Mohd Jailu,1110019382,Stub
4310,John Victor Morais,1095635753,Stub
4311,Muhammad Faiz Fadzil,1111890340,Start
4312,Muhd Fadhil Nuruddin,1110532712,Start
4313,Muis Picho,1090461411,Start
4314,Ng Lam Hua,1114406039,Start
4315,Khairin Nisa,1110532690,Stub
4316,Ong Kow Meng,1110227480,Stub
4317,Samsudin Osman,1101069822,Start
4318,K. Pathmanaban,1050612192,Start
4319,Peter Anthony,1090082414,Start
4320,Mamad Puteh,1104359904,Start
4321,Ras Adiba Radzi,1110892125,Stub
4322,Raja Ahmad Zainuddin Raja Omar,1093072163,Start
4323,Rasinin Kautis,1059926880,Start
4324,Razali Idris,1052007243,Stub
4325,Ronnie Liu Tian Khiew,1115209529,C
4326,Abang Muhammad Salahuddin,1097436370,C
4327,Jaujan Sambakong,1095150670,Start
4328,Sarifuddin Hata,1090469603,Start
4329,Sedomon Gunsanad Kina,1107695722,C
4330,See Chee How,1113114002,Start
4331,Ajis Sitin,1087994159,Stub
4332,Murugesan Sinnandavar,1102947032,C
4333,Hashim Suboh,1062795670,Start
4334,Abdul Rahman Sulaiman,1110686188,Stub
4335,Arunarsin Taib,1109410129,Start
4336,Tan Keng Liang,1052007347,Start
4337,Nathaniel Tan,1106899406,C
4338,Lai Teck,1113084195,C
4339,Kamarulzaman Teh,1111469791,Start
4340,Teng Chang Yeow,1105707535,GA
4341,Jason Teoh,1097385777,Start
4342,R.S. Thanenthiran,1105856407,Start
4343,Uda Sulai,1095616919,Start
4344,Sukarti Wakiman,1093149014,Start
4345,Wan Mohamed Wan Teh,1095237082,Start
4346,Wan Rosdy Wan Ismail,1108769286,C
4347,Wilson Ugak Kumbong,1110532734,Stub
4348,Eli Wong,683715284,Stub
4349,Ibrahim Yaacob,1087075628,Start
4350,Ismail Yaacob,1077828032,Stub
4351,Loke Yuen Yow,1110532900,Start
4352,Yusnan Yusof,1110020386,Start
4353,Ahmed Adeeb,1106334283,C
4354,Ilham Ahmed,1106063792,Stub
4355,Ahmed Shiaan,1067997084,Stub
4356,Mohamed Asim,955470814,Start
4357,Ahmed Faris Maumoon,1102160506,Start
4358,Abdulla Jihad,1089747576,Start
4359,Abdul Majeed Mahir,1106388324,Start
4360,Ahmed Mahloof,1078645831,C
4361,Reeko Moosa Manik,1107779437,Start
4362,Abdulla Maseeh Mohamed,1059204112,Start
4363,Mohamed Ashmalee,1111595852,C
4364,Sharif Mohamed,1083923279,C
4365,Aishath Nahula,1089278693,Stub
4366,Faisal Naseem,1107172292,Start
4367,Nazra Naseem,1078645574,Stub
4368,Abdulla Shahid,1110092102,C
4369,Shidhatha Shareef,1017388783,Stub
4370,Mohammed Waheed Deen,1044202943,Stub
4371,Umar Zahir (politician),1100415861,C
4372,Muad Mohamed Zaki,1005292519,Start
4373,Moosa Zameer,1021848119,Stub
4374,Zahiya Zareer,1088366275,Start
4375,Alwata Ichata Sahi,1063977010,Stub
4376,Sangaré Niamoto Ba,1114946966,Stub
4377,Siby Ginette Bellegarde,1053500952,Stub
4378,Cheick Bougadary Traoré,1062893043,Stub
4379,Dramane Dembélé,1106209182,Start
4380,Hamadoun Dicko,1003750425,Stub
4381,Mamadou Djigué,1053500397,Stub
4382,Amadou Doucoure,1006368886,Stub
4383,Ly Taher Dravé,1104316510,Stub
4384,Diabaté Fatoumata Guindo,1070268003,Stub
4385,Mahamane Haidara,1020670814,Stub
4386,Jamille Bittar,1062893055,Stub
4387,Mamadou Konaté,1070022832,Stub
4388,Garan Fabou Kouyate,1107811823,Start
4389,Mamadou M'Bodje,1093590895,Stub
4390,Achérif Ag Mohamed,1053498169,Stub
4391,Zeïni Moulaye,1103491147,Stub
4392,N'Diaye Ramatoulaye Diallo,1112669298,C
4393,Yeah Samake,1095147868,C
4394,Foutanga Babani Sissoko,1104202484,Start
4395,Ousmane Sy,1053500811,Start
4396,Amadou Toumani Touré,1078564743,GA
4397,Demba Traoré (politician),1053499445,Start
4398,Salimata Traoré,1074144594,Stub
4399,Ismaël Wagué,1053499897,Stub
4400,Anthony Borg Barthet,1050188755,Start
4401,Leo Brincat,1101776347,Start
4402,Clyde Caruana,1111217031,Start
4403,Manwel Dimech,1105882271,B
4404,Pierre Jean Louis Ovide Doublet,1063010247,C
4405,Anton Tabone,1111217502,Start
4406,Stefan Zrinzo Azzopardi,1108276267,Start
4407,Atlan Anien,1100471245,Stub
4408,Tony deBrum,1100736328,Start
4409,Thomas Heine,1077426554,Stub
4410,Wilbur Heine,1083126087,Stub
4411,Alvin Jacklick,1060943392,Stub
4412,Michael Konelios,918907799,Stub
4413,Dennis Momotaro,986965086,Stub
4414,Rien Morris,1077426651,Stub
4415,Hiroshi V. Yamamura,1077430389,Stub
4416,Biram Dah Abeid,1102788224,C
4417,Kane Hamidou Baba,1099633190,Stub
4418,Horma Ould Babana,1058108012,C
4419,Selama Mint Cheikhne Ould Lemrabott,1059633791,Stub
4420,Mohamed Lemine Ch'bih Ould Cheikh Melainine,1047066142,C
4421,Vatimetou Mint Khatry,1059724517,Stub
4422,Patrick Assirvaden,1055794640,Stub
4423,Anil Bachoo,1106359560,Stub
4424,Antoine Bestel,1067871985,GA
4425,Rishon Bhadain,1100859250,Stub
4426,Eddy J. Changkye,998060507,C
4427,Joseph-François Charpentier de Cossigny,1065172397,Start
4428,Antoine Toussaint de Chazal,1106368152,Start
4429,Chief Commissioner of Rodrigues,1094321960,Start
4430,Louis Joseph Coralie,1058307177,Start
4431,Adrien d'Épinay,1100672866,C
4432,Sangeet Fowdar,1105627649,C
4433,Jagdish Koonjul,1087895987,C
4434,Pritam Singh Mattan,1095531367,Stub
4435,Cehl Meeah,1106562848,Start
4436,Moilin Jean Ah-Chuen,1101824013,C
4437,Jean-Claude Pierre-Louis,1106156525,Stub
4438,Charles Thomi Pitot,1101736663,Start
4439,Johnson Roussety,1099375055,Stub
4440,Subhasnee,1081550590,Stub
4441,Emperor of Mexico,1049239572,Start
4442,Oleg Balan,1110953897,Start
4443,Vlad Bilețchi,1080658620,C
4444,Vasile Bîtca,1092179435,Start
4445,Ion Ceban,1113298996,C
4446,Vladimir Cebotari,1110952685,C
4447,Ion Constantin Ciobanu,1110335884,Start
4448,Romulus Cioflec,1112985854,Start
4449,Alexandru Cotruță,1022104267,Stub
4450,Emanuil Gavriliță,1107106697,Start
4451,Iuliana Gorea-Costin,1104915336,Start
4452,Andrei Ivanțoc,1089621148,Start
4453,Andrei Lupan,1106744592,Start
4454,Gheorghe Malarciuc,1108886194,Start
4455,Constantin Mimi,1110562362,Start
4456,Maria Postoico,1102599013,Start
4457,Nichita Smochină,1112022866,B
4458,Andrei Spînu,1098562762,Stub
4459,Leonid Talmaci,1087962283,Stub
4460,Jean-Charles Allavena,1003397193,Stub
4461,Laurent Anselmi,1115213350,Stub
4462,Camille Blanc,1100905415,Start
4463,Robert Calcagno,1030845142,C
4464,Jean Castellini,1084495128,Stub
4465,Paul Demange (politician),1079067018,Stub
4466,Catherine Fautrier,1106302712,Stub
4467,Paul Masseron,1089373743,Start
4468,Laurent Nouvion,1011192042,Stub
4469,Thierry Poyet,960140393,Stub
4470,Jean-François Robillon,986531700,Start
4471,Christophe Steiner,1113747641,Stub
4472,Gilles Tonelli,1114437692,B
4473,Chilkhaajavyn Avday,1051560376,Stub
4474,Babojab,1064992792,Stub
4475,Dendeviin Terbishdagva,1109345670,Stub
4476,Tsakhiagiin Elbegdorj,1112768745,B
4477,General Secretary of the Mongolian People's Party,1097929840,Start
4478,Diluwa Khutugtu Jamsrangjab,1025654841,Start
4479,Bayantömöriin Khaisan,1109488008,C
4480,Mijiddorjiin Khanddorj,1100894691,C
4481,Sonomyn Luvsangombo,1060881109,Start
4482,Tsendiin Mönkh-Orgil,1107438593,C
4483,Luvsannamsrain Oyun-Erdene,1113655591,C
4484,Dritan Abazović,1114648940,GA
4485,Božidar Bojović,1100211141,Start
4486,Jevrem Brković,1100427296,Start
4487,Predrag Bulatović,1109754194,Start
4488,Miodrag Davidović,1107963087,C
4489,Vladimir Dobričanin,1030728031,C
4490,Dobrilo Dedeić,696310078,Stub
4491,Sekula Drljević,1109481661,GA
4492,Fatmir Gjeka,1111732314,Start
4493,Milutin Jelić,1051132831,C
4494,Batrić Jovanović,1070488778,Stub
4495,Jovan Kavarić,1030708917,Stub
4496,Zdravko Krivokapić,1113234942,FA
4497,Vujica Lazović,1108706425,Start
4498,Vladimir Leposavić,1073191784,C
4499,Stevan Lukačević,1030707781,Stub
4500,Savić Marković Štedimlija,1113219745,C
4501,Tarzan Milošević,1073191907,Stub
4502,Iko Mirković,1030708648,Start
4503,Fuad Nimani,1098981453,Stub
4504,Tomo P. Oraovac,1079702923,Start
4505,Darko Pajović,1070422891,Start
4506,Jovan Pavlović (minister),1081135207,Stub
4507,Andrija Popović,1115370448,Start
4508,Evgenije Popović,1030727852,Start
4509,Novica Radović,1007749126,Start
4510,Miloš Radulović (politician),1077146911,Stub
4511,Nešo Šćepović,1062865771,Start
4512,Budimir Šegrt,1073192213,Stub
4513,Sergej Sekulović,1094030927,Stub
4514,Aleksandar Stijović,1105170672,Start
4515,Lujo Vojnović,1109082075,Start
4516,Dejan Vukšić,1067839020,Start
4517,Abdessamad Archane,1081123128,Stub
4518,Abu Bakr Ibn Abi Zaid as-Slawi,1089705508,Stub
4519,Mohamed Ali El Admi,1055102528,Stub
4520,Mahjoubi Aherdane,1102542542,Start
4521,Ba Ahmed,1082884635,Start
4522,Moulay Ahmed Alaoui,1016144487,Stub
4523,Abderrahmane Amalou,1098806861,Stub
4524,Said Amzazi,1029955505,Stub
4525,Mustapha Bakkoury,1081989390,C
4526,Ahmed Balafrej,1112518587,C
4527,Abdelouahed Belkeziz,1102921166,Start
4528,Moncef Belkhayat,1058789179,Start
4529,Mehdi Ben Barka,1101973891,C
4530,Mohamed Benchaaboun,1105246740,Start
4531,Hakim Benchamach,1044626597,Stub
4532,Ahmed Benjelloun,962930707,Stub
4533,Omar Benjelloun,1082283546,Start
4534,Bouchaib Benlabsir,1115345188,Stub
4535,Fadel Benyaich,1087860841,Start
4536,Driss Benzekri (activist),984611292,Start
4537,Abderrahim Bouabid,1103644711,Start
4538,M'hamed Boucetta,1112085455,Stub
4539,Abdelghani Bousta,1094981501,B
4540,Abdelhadi Boutaleb,1014544030,Stub
4541,Brahim Boutaleb,1096298275,Start
4542,Miloud Chaabi,1100817341,C
4543,Mohamed Haddou Chiguer,1096062110,Stub
4544,Rochdi Chraibi,917898941,Stub
4545,Mohammed al-Hajj ibn Abu Bakr al-Dila'i,1090172051,Start
4546,Anas Doukkali,1045066415,Stub
4547,Khalihenna Ould Errachid,1067186300,C
4548,Mohamed El Fassi,1077154633,Start
4549,Ahmed al-Hiba,1058971192,Start
4550,Ahmed ibn Abi Mahalli,1112552333,C
4551,Abdellatif Jouahri,1067501606,Start
4552,Mohammed Kabbaj,1094200694,Stub
4553,Abdellah Kadiri,1108478313,Start
4554,Muhammad al-Kattani,1088340779,GA
4555,Khnata bent Bakkar,1112728253,C
4556,Mohand Laenser,1110541676,Stub
4557,Fatima Marouan,1085899467,Start
4558,Mohamed Mehdi Bensaid,1112863129,Stub
4559,Mohamed Sadiki,1112864122,Stub
4560,Mohammed VI of Morocco,1113314439,B
4561,Abdelkrim Motii,956960749,Stub
4562,Khalid Naciri,1097940143,Stub
4563,Mohammed al-Makki al-Nasiri,1088024038,Stub
4564,Zoulikha Nasri,1091797485,Start
4565,Abdelaziz El Omari,1103094488,Start
4566,Ilyas El Omari,1050980468,Stub
4567,Chafik Rachadi,1064310999,C
4568,Abdelwahed Radi,996655646,Stub
4569,Mohammed Sajid (politician),1053936172,Stub
4570,Sidi al-Ayachi,1095623946,Start
4571,Fathallah Sijilmassi,1095503216,Start
4572,Mohammed Allal Sinaceur,1047221771,Start
4573,Mohamed Belhassan Wazzani,1101462823,Start
4574,Nasser Zefzafi,1105784313,C
4575,Abdellatif Zeroual,1074290663,Stub
4576,Mohammed Ziane,1097940843,Start
4577,Yassir Znagui,1058407241,Stub
4578,Brahim Zniber,1113578009,C
4579,Mário Albino,1042139227,Start
4580,Carlos Cardoso (journalist),1108725761,Start
4581,Afonso Dhlakama,1104812135,C
4582,Helder Francisco Malauene,1065685422,Stub
4583,Nyeleti Brooke Mondlane,1110776630,Stub
4584,Basilio Muhate,1087847457,Stub
4585,Murade Isaac Murargy,1041131952,Stub
4586,Tomaz Salomão,1105513966,Stub
4587,Stella da Graça Pinto Novo Zeca,1070241018,Stub
4588,Aye Ko (artist),968270020,Stub
4589,Ba Shin,1087648145,C
4590,Bao Youxiang,1111148571,C
4591,Bawk Ja,1052913276,Start
4592,Cheery Zahau,1088361146,C
4593,Ei Thinzar Maung,1097749207,Start
4594,M. A. Gaffar,1077127256,C
4595,Han Tha Myint,1004945052,Start
4596,Hla Maung Shwe,1080777311,Stub
4597,Hso Khan Pha,1084108657,C
4598,Nai Htaw Sorn,1063720253,Start
4599,Htay Aung (businessman),1108033224,Start
4600,Htin Linn Aung,1111075237,Start
4601,Ja Htoi Pan,1088361136,Stub
4602,Khin Kyaw Han,1036478390,Stub
4603,Khin Ma Ma Myo,1044647145,Stub
4604,Khin Maung Swe,1102466399,Start
4605,Khun San Lwin,964464657,Stub
4606,Ko Ni,1109319228,GA
4607,Thakin Kodaw Hmaing,1063716795,C
4608,Kwe Te No,1009433548,Stub
4609,Sao Kya Seng,1063720601,Start
4610,Kyaw Moe Tun,1104060130,GA
4611,Kyaw Myint,1105968423,Start
4612,Kyaw Ni,1065336699,Stub
4613,Kyaw Tun,943370816,C
4614,Kyaw Zaw Oo,1073118078,C
4615,Duwa Lashi La,1111778584,Start
4616,Lian Hmung Sakhong,1060132892,Stub
4617,Sultan Mahmud (minister),1114780616,Start
4618,Maran Brang Seng,1108940186,Start
4619,Gani Markan,1077040045,Stub
4620,Maw Htun Aung,1064354803,C
4621,Mya Lay Sein,1109316290,Start
4622,"Myint Swe (politician, born 1965)",1073118310,Stub
4623,Myo Yan Naung Thein,1072977583,Start
4624,Naw Ohn Hla,1088361138,C
4625,Nay Myo Wai,1065794809,Start
4626,Nay Zin Lat,1052916362,Stub
4627,Nyi Sein,1073118482,Stub
4628,Nyo Nyo Thin,1031818615,Start
4629,Oscar de Glanville,1087056648,Start
4630,San Tun,904203856,Stub
4631,Sasa (politician),1100369987,C
4632,Saw Sa,1087057198,C
4633,Saya Gyi U Nu,1061283173,GA
4634,Sein Win (politician),1073118868,Start
4635,Sao Seng Suk,1086413674,Stub
4636,Shwe Ohn,1039272113,Stub
4637,Soe Moe Hlaing,1098801536,Start
4638,Sultan Ahmed (Burmese politician),1105597024,Start
4639,Naw Susanna Hla Hla Soe,1088361145,Start
4640,Tan Yu Sai,987791661,Stub
4641,Taw Phaya Galay,1096513590,C
4642,Tayzar San,1038023615,Start
4643,Tha Aye,920911377,Stub
4644,Than Nyein,1099560456,Start
4645,Than Sein,984131584,Stub
4646,Than Win,1050686993,Start
4647,Thaung Tun (minister),1091685823,Start
4648,Baganset U Thaw,1087454147,C
4649,Thein Maung,1065733251,Start
4650,Thein Nyunt (politician),1111654182,Start
4651,Thet Win Aung,977644647,Start
4652,Thirty Comrades,1112536598,GA
4653,Tin Aye,1005117819,Stub
4654,Tu Hkawng,1060133433,Start
4655,Wai Moe Naing,1054632633,Start
4656,Win Ko Ko Latt,1076941438,Start
4657,Maung Wuntha,1082083580,Start
4658,Yawd Serk,1073119108,Stub
4659,Za Hlei Thang,1098512604,C
4660,Zaw Htay,1114885327,Start
4661,Zura Begum,1073818086,Stub
4662,Ben Africa,1083488754,Start
4663,Hendrina Afrikaner,1002561151,Stub
4664,Jager Afrikaner,1063145716,Start
4665,Jonker Afrikaner,1072451612,Start
4666,Klaas Afrikaner,1084873676,Stub
4667,Erginus Endjala,1112849323,Stub
4668,Dap Izaaks,1082617471,Stub
4669,Piet Junius,1104226275,Start
4670,Gottlob Mbaukua,946596970,Stub
4671,John McNab,1105017844,Start
4672,Maxie Minnaar,1105191855,Start
4673,Nehale Mpingana,1113800690,Start
4674,Manasse ǃNoreseb,1015106908,C
4675,Thimoteus Tjamuaha,1095062805,Stub
4676,Erastus Tjejamba,1040560547,Stub
4677,Cornelius van Wyk,1077993801,Stub
4678,Eben van Zijl,1084871731,Start
4679,Bernard Dowiyogo,1109278952,Start
4680,Valdon Dowiyogo,1115307502,Start
4681,Yuvaraj Adhikari,1026960528,Stub
4682,Surya Bahadur KC,1108008290,Stub
4683,Mohan Baral,1047930532,Stub
4684,Gopal Kumar Basnet,1095758526,Stub
4685,Dhokal Singh Basnyat,1047820675,Stub
4686,Chakra Prasad Bastola,1111480619,C
4687,Rupchandra Bista,1052265659,Stub
4688,Gagan Singh Bhandari,1105250576,Start
4689,Rajendra Laxmi Gaire,1095759265,Stub
4690,Umesh Prasad Giri,1009406646,Stub
4691,Harka Gurung,1106745635,Start
4692,Ram Chandra Jha,1093324671,Start
4693,Prem Bahadur Kansakar,1076071925,C
4694,Ratneshwar Lal Kayastha,1102776133,Start
4695,Rajanra KC,1060501973,Stub
4696,Keshav Sthapit,1109551794,Start
4697,Bishal Khadka,1106387853,Stub
4698,Devi Khadka,1092210188,Start
4699,Yadunath Khanal,1078215877,Start
4700,Gore Bahadur Khapangi,1113100136,Stub
4701,Krishna Chandra Nepali Pokharel,1102403611,C
4702,Chiri Babu Maharjan,1113666190,C
4703,Mahendra Bahadur Bista,1077128101,Stub
4704,Gajraj Mishra,1106167914,Start
4705,Pande family,1111670930,FA
4706,Ganesh Pandey,1085614813,C
4707,Leela Mani Paudyal,1109590767,C
4708,Bidhyanath Pokhrel,1060504380,Stub
4709,Radhika Tamang,1105498973,Stub
4710,Laxman Rajbanshi,1092220542,Stub
4711,Bharat Shumsher Jung Bahadur Rana,1080440808,Stub
4712,Dhir Shumsher Rana,1113536460,FA
4713,Diamond Shumsher Rana,1101086758,Stub
4714,Kali Bahadur Sahakri,1060541259,Stub
4715,Balen Shah,1112787837,C
4716,Bam Shah,1107329363,Start
4717,Bishnu Pratap Shah,1113191068,C
4718,Jeevan Bahadur Shahi,1113167809,Start
4719,Shukraraj Shastri,1096679892,C
4720,Sonam Gyalchhen Sherpa,1095759552,Stub
4721,Motidevi Shrestha,1069184655,Stub
4722,Khadga Man Singh,1080640494,Stub
4723,Sanu Siva,1106065582,Stub
4724,Bhuwan Bahadur Sunar,1095758222,Stub
4725,Surya Raj Acharya,1111084487,Start
4726,Thapa dynasty,1102589358,GA
4727,Ranabir Singh Thapa,1083766451,GA
4728,Goma Devi Timilsina,1095758525,Stub
4729,Vrajanath Poudyal,1109814259,Start
4730,Dharma Ratna Yami,1113442912,C
4731,Igram van Achelen,1068782309,Stub
4732,Charetti America-Francisca,1099607334,Start
4733,Vic Bonke,1107608633,Stub
4734,Marianne Burgman,1101574965,Start
4735,Dirck Coornhert,1095667704,C
4736,P. F. Dahler,1095339677,C
4737,Fred Dekker (politician),1062551798,Stub
4738,Jan Dijkema,1098992494,Start
4739,Jeanne Fortanier-de Wit,1059113335,Stub
4740,Jan Geersing,1110877576,C
4741,Leon Geurts,1090785915,Stub
4742,Cornelis de Gijselaar,984321838,Start
4743,Alexander Gogel,1056614133,C
4744,Sicco van Goslinga,1090880662,C
4745,Hugo Grotius,1110845841,C
4746,Tsjalling Hiddes Halbertsma,1110513709,GA
4747,Dick de Hoog,1088072022,C
4748,Mien van Itallie-Van Embden,1092931690,Start
4749,"Jacob van den Eynde, Governor of Woerden",1068845831,C
4750,Ehsan Jami,1106276053,C
4751,Allart Pieter van Jongestall,1096414908,GA
4752,Fridolin Marinus Knobel,1023804370,Start
4753,Martin Konings,1112164477,Stub
4754,Theodorus van Kooten,1052740212,Stub
4755,Jan Krajenbrink,1104399014,Stub
4756,Jan ter Laan,1068846473,Start
4757,Reinier van Lanschot,1109042647,C
4758,Elbertus Leoninus,1096417753,C
4759,"Leopold Karel, Count of Limburg Stirum",1106865567,Start
4760,Taco Ludigman,970584944,Stub
4761,Pieter Daniël Eugenius MacPherson,955584741,Stub
4762,"Toine Manders (politician, born 1969)",1076174326,Stub
4763,Henri Marchant,1092749754,Start
4764,Durk van der Mei,1113277095,Stub
4765,Sergej Moleveld,1094280379,Stub
4766,William Moorlag,1047584380,Stub
4767,Pieter Paulus,933612093,B
4768,André Peperkoorn,1032718670,Start
4769,Apollonius Schotte,1032311861,Stub
4770,Fedde Schurer,1089197423,B
4771,Florens van der Spek,1111908414,Start
4772,Victor de Stuers,1096429041,C
4773,Cornelis van Aarsens,1023030987,Start
4774,Hugo van den Eynde,1096420142,Start
4775,Viglius,1096429102,Start
4776,Rudi Vis,1074946503,Start
4777,Anton August van Vloten,1113565390,Start
4778,Pieter Vreede,1094968550,Start
4779,Steef Weijers,1099981628,Stub
4780,Christine Wttewaall van Stoetwegen,1077665112,Stub
4781,Guillermo Arce Castaño,1112499974,Stub
4782,Oscar Danilo Blandón,1113478079,Start
4783,José Francisco Cardenal,1017388553,Start
4784,Pedro Joaquín Chamorro Barrios,1111610717,C
4785,Juan Sebastián Chamorro,1108120275,C
4786,Edipcia Dubón,1053055741,Stub
4787,Luis Fley,1108120436,Start
4788,George Henriquez,1108120156,C
4789,Antonio Lacayo,1059108508,Start
4790,Miguel Larreynaga,1104594869,Stub
4791,Félix Maradiaga,1071598737,C
4792,Paul Oquist,1098836735,Start
4793,Maximino Rodríguez Martínez,1076166578,Stub
4794,Marou Amadou,1008239441,Stub
4795,Oumar Ba,1034543452,Stub
4796,Alidou Barkire,1069346203,Stub
4797,Mano Dayak,1098168543,Start
4798,Moussa Moumouni Djermakoye,1032108693,C
4799,Abdoulkarim Goukoye,1100035673,Stub
4800,N’Gadé Nana Hadiza Noma Kaka,1109517592,Stub
4801,Moussa Seybou Kassey,1101187586,Stub
4802,Djibo Salamatou Gourouza Magagi,1104316295,Stub
4803,Karidjo Mahamadou,1008239538,Start
4804,Ouhoumoudou Mahamadou,1105116087,Start
4805,Mohamadou Djibrilla Maïga,908343187,Stub
4806,Issoufou Saidou-Djermakoye,1051805763,Stub
4807,Issoufou Sidibé,1007533517,C
4808,Yacouba Sido,1006373883,Stub
4809,Sadou Soloké,994723739,Stub
4810,Saloum Traoré,747227236,Stub
4811,Abdul-Azeez Olajide Adediran,1105091914,Start
4812,Saidu Musa Abdullahi,1079931037,Start
4813,Aliyu Sabi Abdullahi,1077854955,Stub
4814,Mohammed Hassan Abdullahi,1110417900,Start
4815,Abiodun Abimbola Orekoya,1109597299,Start
4816,Abubakar Kabir Abubakar,1107155705,Start
4817,Stephen Makoji Achema,1107399955,Stub
4818,Tajudeen Adeyemi Adefisoye,1092316412,Start
4819,Lateef Adegbite,1091928046,C
4820,Busari Adelakun,1103934292,Start
4821,Adedeji Adeleke,1111696461,Stub
4822,Adelere Adeyemi Oriolowo,1115252409,Start
4823,Rotimi Adelola,1103253879,Start
4824,Adelusi Adeluyi,1114395269,Stub
4825,Azeez Issa Adesiji,1029928326,Stub
4826,Akinwumi Adesina,1114503005,C
4827,Samuel Adesina,1069851870,Stub
4828,Funke Adesiyan,1114703719,Start
4829,Kola Adewusi,1112858140,Stub
4830,Thomas Aguiyi-Ironsi,1088294556,Stub
4831,Agboola Ajayi,1112880539,C
4832,Michael Ajegbo,1104061250,Start
4833,Kayode Ajulo,1105924265,Start
4834,Christopher Pere Ajuwa,1103496845,C
4835,Funke Akindele,1113804278,C
4836,Janet Akinrinade,1011025496,Start
4837,Hussaini Akwanga,1101221420,Stub
4838,Oloye Akin Alabi,1104328791,C
4839,Timi Alaibe,1067060967,C
4840,Tayo Alasoadura,1094224454,Start
4841,Zainab Abubakar Alman,1108994900,Start
4842,William Nwankwo Alo,1104063039,Start
4843,Temitope Aluko,1109269728,Start
4844,Mbazulike Amaechi,1104063308,Stub
4845,Joseph Oqua Ansa,1096256923,Stub
4846,Chima Anyaso,1104061572,Stub
4847,Benjamin Anyene,1090067175,Start
4848,Dapo Folorunsho Asaju,1115360976,Start
4849,Tony Ene Asuquo,1047329040,Stub
4850,Erastus Awortu,1115061533,Start
4851,Abok Ayuba,1068569275,Stub
4852,Yusuf Datti Baba-Ahmed,1112527101,C
4853,Jibrin Ndagi Baba,1047329055,Stub
4854,Musa Babayo,1086280570,C
4855,Enitan Badru,1086957520,Stub
4856,Hadiza Bala Usman,1109574116,C
4857,Kande Balarabe,1064432631,Stub
4858,Michael Opeyemi Bamidele,1100018321,Start
