,name,lastrevid,ores_prediction
4687,Chakra Prasad Bastola,1111480619,C
4688,Rupchandra Bista,1052265659,Stub
4689,Gagan Singh Bhandari,1105250576,Start
4690,Rajendra Laxmi Gaire,1095759265,Stub
4691,Umesh Prasad Giri,1009406646,Stub
4692,Harka Gurung,1106745635,Start
4693,Ram Chandra Jha,1093324671,Start
4694,Prem Bahadur Kansakar,1076071925,C
4695,Ratneshwar Lal Kayastha,1102776133,Start
4696,Rajanra KC,1060501973,Stub
4697,Keshav Sthapit,1109551794,Start
4698,Bishal Khadka,1106387853,Stub
4699,Devi Khadka,1092210188,Start
4700,Yadunath Khanal,1078215877,Start
4701,Gore Bahadur Khapangi,1113100136,Stub
4702,Krishna Chandra Nepali Pokharel,1102403611,C
4703,Chiri Babu Maharjan,1113666190,C
4704,Mahendra Bahadur Bista,1077128101,Stub
4705,Gajraj Mishra,1106167914,Start
4706,Pande family,1111670930,FA
4707,Ganesh Pandey,1085614813,C
4708,Leela Mani Paudyal,1109590767,C
4709,Bidhyanath Pokhrel,1060504380,Stub
4710,Radhika Tamang,1105498973,Stub
4711,Laxman Rajbanshi,1092220542,Stub
4712,Bharat Shumsher Jung Bahadur Rana,1080440808,Stub
4713,Dhir Shumsher Rana,1113536460,FA
4714,Diamond Shumsher Rana,1101086758,Stub
4715,Kali Bahadur Sahakri,1060541259,Stub
4716,Balen Shah,1115570268,C
4717,Bam Shah,1107329363,Start
4718,Bishnu Pratap Shah,1113191068,C
4719,Jeevan Bahadur Shahi,1113167809,Start
4720,Shukraraj Shastri,1096679892,C
4721,Sonam Gyalchhen Sherpa,1095759552,Stub
4722,Motidevi Shrestha,1069184655,Stub
4723,Khadga Man Singh,1080640494,Stub
4724,Sanu Siva,1106065582,Stub
4725,Bhuwan Bahadur Sunar,1095758222,Stub
4726,Surya Raj Acharya,1111084487,Start
4727,Thapa dynasty,1102589358,GA
4728,Ranabir Singh Thapa,1083766451,GA
4729,Goma Devi Timilsina,1095758525,Stub
4730,Vrajanath Poudyal,1109814259,Start
4731,Dharma Ratna Yami,1113442912,C
4732,Igram van Achelen,1068782309,Stub
4733,Charetti America-Francisca,1099607334,Start
4734,Vic Bonke,1107608633,Stub
4735,Marianne Burgman,1101574965,Start
4736,Dirck Coornhert,1095667704,C
4737,P. F. Dahler,1095339677,C
4738,Fred Dekker (politician),1062551798,Stub
4739,Jan Dijkema,1098992494,Start
4740,Jeanne Fortanier-de Wit,1059113335,Stub
4741,Jan Geersing,1110877576,C
4742,Leon Geurts,1090785915,Stub
4743,Cornelis de Gijselaar,984321838,Start
4744,Alexander Gogel,1056614133,C
4745,Sicco van Goslinga,1090880662,C
4746,Hugo Grotius,1110845841,C
4747,Tsjalling Hiddes Halbertsma,1110513709,GA
4748,Dick de Hoog,1088072022,C
4749,Mien van Itallie-Van Embden,1092931690,Start
4750,"Jacob van den Eynde, Governor of Woerden",1068845831,C
4751,Ehsan Jami,1106276053,C
4752,Allart Pieter van Jongestall,1096414908,GA
4753,Fridolin Marinus Knobel,1023804370,Start
4754,Martin Konings,1112164477,Stub
4755,Theodorus van Kooten,1052740212,Stub
4756,Jan Krajenbrink,1104399014,Stub
4757,Jan ter Laan,1068846473,Start
4758,Reinier van Lanschot,1109042647,C
4759,Elbertus Leoninus,1096417753,C
4760,"Leopold Karel, Count of Limburg Stirum",1106865567,Start
4761,Taco Ludigman,970584944,Stub
4762,Pieter Daniël Eugenius MacPherson,955584741,Stub
4763,"Toine Manders (politician, born 1969)",1076174326,Stub
4764,Henri Marchant,1092749754,Start
4765,Durk van der Mei,1113277095,Stub
4766,Sergej Moleveld,1094280379,Stub
4767,William Moorlag,1047584380,Stub
4768,Pieter Paulus,933612093,B
4769,André Peperkoorn,1032718670,Start
4770,Apollonius Schotte,1032311861,Stub
4771,Fedde Schurer,1089197423,B
4772,Florens van der Spek,1111908414,Start
4773,Victor de Stuers,1096429041,C
4774,Cornelis van Aarsens,1023030987,Start
4775,Hugo van den Eynde,1115856466,Start
4776,Viglius,1096429102,Start
4777,Rudi Vis,1074946503,Start
4778,Anton August van Vloten,1113565390,Start
4779,Pieter Vreede,1094968550,Start
4780,Steef Weijers,1099981628,Stub
4781,Christine Wttewaall van Stoetwegen,1077665112,Stub
4782,Guillermo Arce Castaño,1112499974,Stub
4783,Oscar Danilo Blandón,1113478079,Start
4784,José Francisco Cardenal,1017388553,Start
4785,Pedro Joaquín Chamorro Barrios,1111610717,C
4786,Juan Sebastián Chamorro,1108120275,C
4787,Edipcia Dubón,1053055741,Stub
4788,Luis Fley,1108120436,Start
4789,George Henriquez,1108120156,C
4790,Antonio Lacayo,1059108508,Start
4791,Miguel Larreynaga,1104594869,Stub
4792,Félix Maradiaga,1071598737,C
4793,Paul Oquist,1098836735,Start
4794,Maximino Rodríguez Martínez,1076166578,Stub
4795,Marou Amadou,1008239441,Stub
4796,Oumar Ba,1034543452,Stub
4797,Alidou Barkire,1069346203,Stub
4798,Mano Dayak,1098168543,Start
4799,Moussa Moumouni Djermakoye,1032108693,C
4800,Abdoulkarim Goukoye,1100035673,Stub
4801,N’Gadé Nana Hadiza Noma Kaka,1109517592,Stub
4802,Moussa Seybou Kassey,1101187586,Stub
4803,Djibo Salamatou Gourouza Magagi,1104316295,Stub
4804,Karidjo Mahamadou,1008239538,Start
4805,Ouhoumoudou Mahamadou,1105116087,Start
4806,Mohamadou Djibrilla Maïga,908343187,Stub
4807,Issoufou Saidou-Djermakoye,1051805763,Stub
4808,Issoufou Sidibé,1007533517,C
4809,Yacouba Sido,1006373883,Stub
4810,Sadou Soloké,994723739,Stub
4811,Saloum Traoré,747227236,Stub
4812,Abdul-Azeez Olajide Adediran,1105091914,Start
4813,Saidu Musa Abdullahi,1079931037,Start
4814,Aliyu Sabi Abdullahi,1077854955,Stub
4815,Mohammed Hassan Abdullahi,1110417900,Start
4816,Abubakar Kabir Abubakar,1107155705,Start
4817,Stephen Makoji Achema,1107399955,Stub
4818,Tajudeen Adeyemi Adefisoye,1092316412,Start
4819,Lateef Adegbite,1091928046,C
4820,Busari Adelakun,1103934292,Start
4821,Adedeji Adeleke,1111696461,Stub
4822,Adelere Adeyemi Oriolowo,1115252409,Start
4823,Rotimi Adelola,1103253879,Start
4824,Adelusi Adeluyi,1114395269,Stub
4825,Azeez Issa Adesiji,1029928326,Stub
4826,Akinwumi Adesina,1114503005,C
4827,Samuel Adesina,1069851870,Stub
4828,Funke Adesiyan,1114703719,Start
4829,Kola Adewusi,1112858140,Stub
4830,Thomas Aguiyi-Ironsi,1088294556,Stub
4831,Agboola Ajayi,1112880539,C
4832,Michael Ajegbo,1104061250,Start
4833,Kayode Ajulo,1105924265,Start
4834,Christopher Pere Ajuwa,1103496845,C
4835,Funke Akindele,1113804278,C
4836,Janet Akinrinade,1011025496,Start
4837,Hussaini Akwanga,1101221420,Stub
4838,Oloye Akin Alabi,1104328791,C
4839,Timi Alaibe,1067060967,C
4840,Tayo Alasoadura,1115557492,Start
4841,Zainab Abubakar Alman,1108994900,Start
4842,William Nwankwo Alo,1104063039,Start
4843,Temitope Aluko,1109269728,Start
4844,Mbazulike Amaechi,1104063308,Stub
4845,Joseph Oqua Ansa,1096256923,Stub
4846,Chima Anyaso,1104061572,Stub
4847,Benjamin Anyene,1090067175,Start
4848,Dapo Folorunsho Asaju,1115360976,Start
4849,Tony Ene Asuquo,1047329040,Stub
4850,Erastus Awortu,1115061533,Start
4851,Abok Ayuba,1068569275,Stub
4852,Yusuf Datti Baba-Ahmed,1112527101,C
4853,Jibrin Ndagi Baba,1047329055,Stub
4854,Musa Babayo,1086280570,C
4855,Enitan Badru,1086957520,Stub
4856,Hadiza Bala Usman,1109574116,C
4857,Kande Balarabe,1064432631,Stub
4858,Michael Opeyemi Bamidele,1100018321,Start
4859,Richard Bamisile,1084509214,C
4860,Adebayo Johnson Bankole,1064432244,Start
4861,Banky W.,1113861594,C
4862,Mohammed Barkindo,1112949012,C
4863,Sanusi Ado Bayero,1073462486,C
4864,Mohammed Bello-Koko,1084363053,C
4865,Muktar Aliyu Betara,1090884880,C
4866,Ibrahim Mohammed Bomai,1113321215,C
4867,Abdulfatai Buhari,1093648713,Stub
4868,Alhaji Hassan Dalhat,1041777508,Stub
4869,Jake Dan-Azumi,1091985434,Start
4870,Ibrahim Abdullahi Danbaba,1019728771,Start
4871,Abdurrahman Shugaba Darman,1067329087,Start
4872,David Dafinone,1082645980,Start
4873,Sam Dede,1114415772,Start
4874,Biobarakuma Degi,1114496753,Start
4875,Tonto Dikeh,1113805467,C
4876,Dipo Dina,1092395420,Start
4877,Bunmi Dipo Salami,1049897250,C
4878,David Edevbie,1108032614,C
4879,Yul Edochie,1114472364,C
4880,Edwin Clark (politician),1080130570,Start
4881,Bisi Egbeyemi,1112876732,Start
4882,Osagie Ehanire,1115254714,C
4883,Chris Ekiyor,1109858012,Start
4884,Maurice Ekpenyong,1047329498,Stub
4885,Owoidighe Ekpoatai,1002808737,Start
4886,Desmond Elliot,1113834632,C
4887,Uzoma Emenike,1086340771,Start
4888,Ken Erics,1112370663,C
4889,Tunde Eso,1081754101,Start
4890,Effiong Okon Eyo,1108885658,Start
4891,Ezekiel Warigbani,1094421631,Stub
4892,Francis Adenigba Fadahunsi,1073223354,Stub
4893,Femi Falana,1108276848,Start
4894,Ayo Fasanmi,1106267573,Start
4895,Babatunde Fowler,1094225887,Start
4896,Frank Oputa-Otutu,1047328837,Stub
4897,Ismaila Isa Funtua,1111899459,Start
4898,Zakariyau Galadima,1056352619,Stub
4899,Abdullahi Idris Garba,1093774496,Start
4900,Abdullahi Abubakar Gumel,1093916763,Start
4901,Hadi Sirika,1110889926,C
4902,Humphrey Omo-Osagie,1067046531,Start
4903,Gregory Ibe,1113143188,Stub
4904,Chukwuma Frank Ibezim,1077872899,Start
4905,Ibrahim Tako,1059703749,Start
4906,Unyime Idem,1114220725,C
4907,Idris Garba Kareka,1099708292,Start
4908,Eric Kelechi Igwe,1094399944,Stub
4909,S.G. Ikoku,1079982142,C
4910,Nkechi Ikpeazu,1092284105,Start
4911,Terkimbi Ikyange,1040999318,Start
4912,Christopher Imumolen,1108274158,C
4913,Modupe Irele,1074572057,Start
4914,Joseph Itotoh,1112823244,Stub
4915,Agom Jarigbe,1103263976,Start
4916,Manasseh Daniel Jatau,1079757944,Stub
4917,Ibrahim Usman Jibril,1115701374,C
4918,Abdulmumin Jibrin,1113198170,C
4919,Sarah Jibrin,1047324003,Stub
4920,Mercy Johnson,1114578833,GA
4921,Ahmad Babba Kaita,1109333929,C
4922,Dauda Kako Are,1111732285,Stub
4923,Onwuka Kalu,1112470651,C
4924,Ayodeji Karim,1072532374,C
4925,Mariam Yalwaji Katagum,1103670712,C
4926,Kingsley Kuku,1112576443,GA
4927,Ahmed Kusamotu,1106137169,Start
4928,Michael Kwanashie,1100651767,C
4929,Titilayo Laoye-Tomori,1093913213,Start
4930,Albert Legogie,1077821329,Stub
4931,Salisu Abubakar Maikasuwa,1091325704,Stub
4932,Ibrahim Makama Misau,1098987784,Stub
4933,Usman Mamman Durkwa,1099266872,Stub
4934,Ibrahim Mantu,1113723372,Stub
4935,Ahmed Marafa,1112349376,Stub
4936,Badiyya Hassan Mashi,1082055929,Start
4937,Louis Mbanefo,1113057799,C
4938,Sebastian Okechukwu Mezu,1104764040,Start
4939,Bernard Mikko,1111960947,Start
4940,Danladi Mohammed,1052835979,Stub
4941,Janet Nwadiogo Mokelu,1057572468,Start
4942,Abba Moro,1113730182,C
4943,Aliyu Sabiu Muduru,1103649307,Stub
4944,Fati Muhammad,1114568372,Start
4945,Umar Namadi,1111888637,Start
4946,Muhammad Mamman Nami,1019730842,Start
4947,Kemi Nelson,1102214912,Start
4948,Oladele John Nihi,1112372004,Start
4949,Suleiman Oba Nimota,1113502742,Start
4950,Uchechukwu Nnam-Obi,1103264140,Stub
4951,Frank Nneji,957094096,Start
4952,Blessing Nwagba,1103741541,Start
4953,John Nnia Nwodo,1087659892,Start
4954,Oba C. D. Akran,1045699802,Stub
4955,Patrick Obahiagbon,1025314884,Start
4956,Gaius Obaseki,1064434243,Start
4957,Peter Obi,1115641664,C
4958,Sheriff Oborevwori,1087025384,C
4959,Godwin Ogbaga,1115647301,Start
4960,Chigozie Ogbu,1089927435,Stub
4961,Osita Ogbu,1110380387,C
4962,Johnson Oghuma,1073266400,Stub
4963,Chris Ogiemwonyi,1047329410,C
4964,Clem Ohameze,1113831244,Start
4965,Abubakar Sadiku Ohere,1110748978,Start
4966,Sinatu Ojikutu,1112934170,Start
4967,Edward Ikem Okeke,1108887049,Start
4968,J. O. J. Okezie,1108887172,Stub
4969,Kenneth Okonkwo,1114479982,Start
4970,Doyin Okupe,1106135595,GA
4971,Alabi Hassan Olajoku,1106583214,C
4972,Ali Olanusi,1094886992,Start
4973,Raheem Olawuyi,1104484269,Stub
4974,Funmilayo Olayinka,1106156108,C
4975,Folake Olunloyo,1081273511,Stub
4976,Evelyn Omavowan Oboro,1064434740,Stub
4977,Adedayo Omolafe,1092314183,Start
4978,Emmanuel Onwe,1082543742,C
4979,D. K. Onwenu,1095888816,Stub
4980,Onyeka Onwenu,1115010468,C
4981,Nkeiruka Onyejeocha,1104061089,C
4982,Wenike Opurum Briggs,1100145330,C
4983,Kayode Otitoju,1113558048,Start
4984,Luqman Oyebisi Ilaka,1066659664,C
4985,Gboyega Oyetola,1115673934,Start
4986,Amal Pepple,1059940944,Start
4987,R.B.K. Okafor,1058539988,Stub
4988,Rukayya Dawayya,1103430602,Start
4989,Saliu Mustapha,1100916086,Start
4990,Thompson Salubi,1080955438,Start
4991,Yakubu Yakson Sanda,1063751976,Stub
4992,Yabagi Sani,1092063743,Start
4993,Sanusi Ohiare,1097531047,C
4994,Mamman Shata,1108883221,C
4995,Garba Shehu,1108878746,C
4996,Mustapha Baba Shehuri,1103264253,Stub
4997,Terhemba Shija,1065302065,Stub
4998,Moses Shipi,1086280374,Start
4999,Kunle Soname,1077158463,Stub
5000,Otunba Fatai Sowemimo,1101390301,Start
5001,Omoyele Sowore treason charges,1100045584,C
5002,Olaokun Soyinka,1109993658,Start
5003,Abubakar Y. Suleiman,1062361247,Stub
5004,Abdullahi Aliyu Sumaila,1108477551,GA
5005,Timipre Sylva,1090809642,C
5006,Nkiru Sylvanus,1112669416,C
5007,Ibrahim Tahir,1072093102,Start
5008,Ibrahim Talba,1092801107,C
5009,Oshodi Tapa,1085633163,C
5010,Titus Uba,1023158350,Start
5011,S. K. E. Udeh-Okoye,1085443459,Start
5012,Charles Udoh,1106445497,Start
5013,Bob-Manuel Udokwu,1112400971,Start
5014,Akolisa Ufodike,1045888715,Start
5015,Suleiman Sadiq Umar,1103264279,Stub
5016,Laz Unaogu,1108881048,Start
5017,Mariatu Bala Usman,1112774806,Stub
5018,Musa Usman,1097050471,Stub
5019,Edwin C.O. Uzor,1022898029,Stub
5020,Ebikabowei Victor-Ben,1108883243,Start
5021,Francis E. Waive,1089214150,Start
5022,John Wash Pam,1034798040,Stub
5023,Abdullahi Wuse,1104230028,Stub
5024,Yahaya Madawaki,1112041707,C
5025,Yakubu Umar Barde,1100297094,Stub
5026,Musa Yar'Adua,1094903117,Start
5027,Binos Dauda Yaroe,1115109696,C
5028,Yusuf Adamu Gagdi,1110903863,Stub
5029,Amina Zakari,1101009824,C
5030,Zanna Bukar Dipcharima,1097296174,Start
5031,Zubby Michael,1113919406,C
5032,Vangel Ajanovski-Oče,1109721261,Stub
5033,Metodija Andonov-Čento,1102387252,C
5034,Ljupčo Andonovski,1101165962,Stub
5035,Slobodan Bogoevski,1101165498,Stub
5036,Bojan Bojanovski,1102021975,Stub
5037,Panko Brashnarov,1112373078,C
5038,Slobodan Čašule,1102021930,Stub
5039,Maksim Dimitrievski,1074732072,Stub
5040,Risto Gjorgjiev,1021234018,Stub
5041,Vasil Ivanovski,1115269833,C
5042,Stevčo Jakimovski,1102021139,Stub
5043,Igor Janusev,1102021234,Stub
5044,Adnan Jashari,1025299780,Start
5045,Mincho Jordanov,1115539443,Stub
5046,Perko Kolevski,1100256309,Stub
5047,Dimitar Kovačevski,1109233025,C
5048,Sašo Mijalkov,1102416498,Start
5049,Goran Mitevski,1056839500,Stub
5050,Stanko Mladenovski,979086523,Stub
5051,Ferdinand Odžakov,984137578,Stub
5052,Todor Petrov,1114089433,C
5053,Xhezair Shaqiri,1111540111,Start
5054,Vančo Šontevski,1028411437,Stub
5055,Nikola Spasovski,1102021989,Stub
5056,Ivan Stoilković,979086548,Start
5057,Dobri Veličkovski,1100811231,Stub
5058,Zoran Veruševski,1032175057,Stub
5059,Mile Zečević,1101165735,Stub
5060,Ada Arnstad,1054893439,Start
5061,Per Magnar Arnstad,1088339361,Stub
5062,Blehr's Second Cabinet,981276789,Stub
5063,Einar Thambarskelfir,1070894190,C
5064,Jørgen Watne Frydnes,1093499905,Stub
5065,Ole Fingalf Harbek,1015856925,Stub
5066,Arild Hermstad,1112105903,Start
5067,Jacob Hoel,1016190975,Stub
5068,Hans Jørgen Lysglimt Johansen,1113856715,Start
5069,Hans Jacob Arnold Kreyberg,1113998052,C
5070,Lan Marie Berg,1112167490,C
5071,Vibeke Larsen,1111882088,Start
5072,Christian Monsen,1106575687,Start
5073,Fridtjof Nansen,1104117248,FA
5074,Irene Ojala,1111761348,Stub
5075,Oddleif Olavsen,1097437295,Stub
5076,Johan Henrik Rye,1086891400,Start
5077,Julla Sæthern,1097434707,Stub
5078,Finn Sjue,1107194297,Stub
5079,Marcus Thrane,1081204763,C
5080,Ingvil Smines Tybring-Gjedde,1058575718,Stub
5081,Dag Inge Ulstein,1115528803,Start
5082,Yusuf bin Alawi bin Abdullah,1079604153,Start
5083,Yahya Al Khusaibi,1093289839,Stub
5084,Malek Bin Sulaiman Al Ma'amari,1086839517,Stub
5085,Maitha Al Mahrouqi,1093152128,Start
5086,Moosa AbdulRahman Hassan,1113220195,C
5087,Talal bin Suleiman Al Rahbi,1115480973,Stub
5088,Abdullah Al Saidi,1094154493,Stub
5089,Hilal Al Sarmi,1042412695,Stub
5090,Asa'ad bin Tariq,1100852336,Start
5091,Mufti Abdullah,1086282308,Stub
5092,Kamruddin Ahmed,1066673223,Start
5093,Ali Gul Sangi,1102866993,Start
5094,Qazi Khalid Ali,1061386828,Stub
5095,Master Taj-ud-Din Ansari,1055277731,Stub
5096,Khurshid Anwar (Major),1019249061,GA
5097,Ashab Uddin Ahmad,1106492750,B
5098,Asiya Azeem,1115218624,C
5099,Ghulam Mohammed Baloch,1100613559,C
5100,Shah Nawaz Bhutto,1114796888,GA
5101,Malik Khuda Bakhsh Bucha,1025364190,Stub
5102,Syed Ata-ul-Muhaimin Bukhari,1098806672,Stub
5103,Madar Bux,946682597,Stub
5104,Chaudhry Abdul Rehman Khan,1112097668,Start
5105,Dewan Taimur Raja Chowdhury,1088777280,Start
5106,Mafiz Ali Chowdhury,1090577103,Start
5107,Moinuddin Ahmed Chowdhury,1038606051,C
5108,Zahur Ahmad Chowdhury,1092910022,Start
5109,Nazo Dharejo,1057617078,Start
5110,Abdul Ghafoor Khan Durrani,1060078937,Stub
5111,Zia ur Rehman Farooqi,1114981696,Stub
5112,Fazal-e-Maula,1111585475,Stub
5113,Abdul Gani (soldier),1114588678,Start
5114,Zulfiqar Halepoto,1113193751,Start
5115,Syed Shamsul Hasan,1089919104,Start
5116,Ahmed Hossain,1086824200,C
5117,Shamsul Huq,1099395485,Start
5118,Ibrahim Khan Qasmi,1099746853,Stub
5119,Matloob Inkalabi,1104105231,Stub
5120,Muhammad Ishaq Khattak,1031477897,Start
5121,Syed Nazrul Islam,1099418431,C
5122,Abul Hassan Isphani,1112283781,Start
5123,Mufti Jafar Hussain,1108221912,Start
5124,Jam Mashooq Ali,1101371911,Stub
5125,Rustam Jamali,1095741768,Stub
5126,Jamshed Iqbal Cheema,1098750748,Start
5127,Hyder Bux Jatoi,1109006583,C
5128,Hamid Javaid,1114366758,C
5129,Jamal Kakakhel,1081294446,Stub
5130,Mian Muhibullah Kakakhel,1105904247,C
5131,Niat Qabool Hayat Kakakhel,1059591602,Start
5132,Syed Kamal,1098085428,Start
5133,Kazi Abdul Kader,1092167479,Start
5134,Khwaja Khairuddin,1109963871,Start
5135,Amir Habibullah Khan Saadi,1087680954,C
5136,Amir Azam Khan,1094156547,C
5137,Faisal Javed Khan,1102647219,Start
5138,Iffat Liaqat Ali Khan,1068339278,Stub
5139,Ikhtiar Wali Khan,1098374493,Stub
5140,Khan Muhammad Khan,1044976576,GA
5141,Khushdil Khan,1084590663,Stub
5142,Malik Allahyar Khan,1082969817,Start
5143,Omar Asghar Khan,1109672561,C
5144,Qazi Ataullah Khan,1083276340,C
5145,Rana Khudadad Khan,1070540191,Stub
5146,Rana Nazeer Ahmed Khan,1094828711,Stub
5147,Rao Jamil Akhtar Khan,1105640774,Stub
5148,Rao Muhammad Afzal Khan,1059925873,Stub
5149,Mohammad Aslam Khan (Pakistan Peoples Party politician),1090131852,Start
5150,Tufail Ahmad Khan,1093903037,Stub
5151,Wajih-uz-Zaman Khan,1095601638,Start
5152,Shahal Khan Khoso,1109848970,Start
5153,Mir Dariya Khan Khoso,1113813503,Stub
5154,Naseer Khan Khoso,991636216,Stub
5155,Zahoor Hussain Khoso,1057055718,Stub
5156,Mumtaz Hasan Kizilbash,1108260069,Stub
5157,Abdul Aziz Kurd,1115101306,Start
5158,Qadir Magsi,1111312988,Start
5159,Dodo Maheri,1063428037,Stub
5160,Qadir Mandokhail,1048923998,Stub
5161,Fakir Abdul Mannan,1115732951,Start
5162,Khalid Mansoor,1080608920,Stub
5163,Balach Marri,1093674771,C
5164,Mir Humayun Khan Marri,1091472944,Stub
5165,Sheikh Manzar Masaud,1104348929,Stub
5166,Inayatullah Khan Mashriqi,1108821135,B
5167,Maulana Bashir Ahmad Sialvi,1092899479,Start
5168,Salim Jan Khan Mazari,1045985948,Stub
5169,Tofazzal Hossain Manik Miah,1109599792,C
5170,Mir Hasem Ali,992577566,Stub
5171,Nepal Nag,1115613552,Start
5172,Syed Sajid Ali Naqvi,1115205356,Start
5173,Haji Omar,1103176696,Stub
5174,Omer Sarfraz Cheema,1115641661,Start
5175,Khurram Khan Panni,1064682649,Start
5176,Saifullah Khan Paracha,1101223025,Start
5177,Sher Ali Khan Pataudi,1112284109,C
5178,Habib ur Rahman (Indian National Army officer),1110929177,C
5179,Sheikh Tariq Rasheed,1102179617,Stub
5180,Chaudhry Muhammad Riaz,1101464342,Stub
5181,Syed Ali Qutab Shah Rizvi,957488901,Stub
5182,Syed Nasir Ali Rizvi,1073017611,Start
5183,Aamir Hayat Khan Rokhri,1064277769,Start
5184,Amir Abdullah Khan Rokhri,1054886726,C
5185,Choudry Mohammad Sadiq,1033621546,Stub
5186,Hafiz Saeed,1114405892,GA
5187,Sagheer Ahmad,1078509067,Start
5188,Muhammad Saifullah,1074313192,Stub
5189,Pir Syed Mohammad Yaqoob Shah,1063424910,Start
5190,Syed Yahya Shah,1102547170,Start
5191,Zulfiqar Shah,1099155083,C
5192,Mian Muhammad Shahnawaz,1098328605,Stub
5193,Nawab Muhammad Khan Shahwani,984332897,Stub
5194,Shaikh Abdul Majeed Sindhi,1104534782,C
5195,Khwaja Qamar ul Din Sialvi,1074180091,C
5196,Moni Singh,1105440635,Start
5197,Seth Sukhdev,1109750449,Stub
5198,Riffat Akbar Swati,1051202625,Stub
5199,Syed Muhammad Dehlavi,1100841766,Stub
5200,Habibullah Khan Tarin,941586259,Stub
5201,Mir Thebo,1107445015,Start
5202,Mohammad Toaha,1046006361,Start
5203,Altaf Hussain Unar,1015159658,Stub
5204,Zille Huma Usman,1084053843,Start
5205,Fazaldad Wahla,939648087,Stub
5206,Kh. Abdul Samad Wani,1068379835,Stub
5207,Mohammed Yahya,1011199561,Start
5208,Waqar Zaka,1111821451,GA
5209,Jahan Zeb of Swat,1112229199,C
5210,Ubaidur Rahman Zia,1101759268,Stub
5211,Faustina K. Rehuher-Marugg,1113920085,Start
5212,Abdelrahman al-Dajani,1114424595,Stub
5213,Al Tayeb Abdul Rahim,1081665658,Start
5214,Ziad Abu Ein,1032668498,C
5215,Aziz Abu Sarah,1093302139,B
5216,Ibrahim Abu-Lughod,1102755813,C
5217,Ziad Abuzayyad,1099734952,Start
5218,Atef Adwan,1112490056,Start
5219,Abdul-Ghani Al-Karmi,1109786707,C
5220,Musa Alami,1101698788,C
5221,Hossam Arafat (politician),950552574,Stub
5222,Yunis Al Astal,1086736147,Start
5223,Salah al-Bardawil,1093921710,Stub
5224,Mohammad Barghouti,953312856,Stub
5225,Omar Barghouti,1112828331,C
5226,Aref al-Dajani,1108391228,Start
5227,Ahmad Agha Duzdar,1114424819,Start
5228,Samir Abu Eisheh,963604208,Stub
5229,Faidi al-Alami,1014732597,Stub
5230,Yaqub al-Ghusayn,1007295574,Start
5231,Adnan Ghaith,1115071005,Start
5232,Zaki al-Ghul,1112653191,Stub
5233,Fadi al-Hadami,1106882074,Stub
